Name,Label,Intensity,FractionalEnrichment,UnlabeledFragment,NACorrected,CellLine,GrowthConditions,Treatment,Media
glutamate,C12 PARENT,13,0.9997,glutamate,13.88794202,Metmix,NA,NA,NA
glutamate,C12 PARENT,1993.562,0.9992,glutamate,2129.728728,CFTr,monolayer,NA,Regular
glutamate,C12 PARENT,19263.15,0.7,glutamate,20578.8854,H1299,sphere,NA,C13 glucose
Pyroglutamic acid,C13-label-5,0,0,Pyroglutamic acid,-5.166918787,CFTr,Sphere,treated,Regular
Pyroglutamic acid,C13-label-5,0,0,Pyroglutamic acid,-1.526470463,CFTr,Sphere,NA,Regular
Pyroglutamic acid,C13-label-5,7.666667,0.0008,Pyroglutamic acid,7.337959386,H1299,sphere,NA,Regular
Pyroglutamic acid,C13-label-5,0,0,Pyroglutamic acid,-5.477012204,H1299,sphere,NA,Regular
Pyroglutamic acid,C13-label-5,19,0.0132,Pyroglutamic acid,18.104574,H1299,monolayer,NA,Regular
Pyroglutamic acid,C13-label-5,0,0,Pyroglutamic acid,-0.272016227,CFTr,monolayer,NA,C13 glucose
Pyroglutamic acid,C13-label-5,0,0,Pyroglutamic acid,-1.126861055,H1299,monolayer,NA,Regular
Pyroglutamic acid,C13-label-5,153.9971,0.0097,Pyroglutamic acid,152.6110709,CFTr,Sphere,NA,C13 glucose
Pyroglutamic acid,C13-label-5,0,0,Pyroglutamic acid,-0.783652734,CFTr,Sphere,NA,Regular
Pyroglutamic acid,C13-label-5,0,0,Pyroglutamic acid,-3.886474132,QC,NA,NA,NA
Pyroglutamic acid,C13-label-5,0,0,Pyroglutamic acid,-0.045689992,Water,NA,NA,NA
Pyroglutamic acid,C13-label-5,233.396,0.0067,Pyroglutamic acid,219.230071,H1299,sphere,NA,C13 glucose
Pyroglutamic acid,C13-label-5,0,0,Pyroglutamic acid,-0.789195895,CFTr,monolayer,treated,C13 glucose
Pyroglutamic acid,C13-label-5,0,0,Pyroglutamic acid,-0.513133665,CFTr,monolayer,treated,Regular
Pyroglutamic acid,C13-label-5,117,0.0091,Pyroglutamic acid,115.3031797,QC,NA,NA,NA
Pyroglutamic acid,C13-label-5,0,0,Pyroglutamic acid,-0.500819352,CFTr,monolayer,NA,C13 glucose
Pyroglutamic acid,C13-label-5,120.4028,0.0096,Pyroglutamic acid,119.0970598,CFTr,Sphere,treated,C13 glucose
Pyroglutamic acid,C13-label-5,0,0,Pyroglutamic acid,-0.161400748,H1299,sphere,NA,Regular
Pyroglutamic acid,C13-label-5,0,0,Pyroglutamic acid,-0.4997115,CFTr,monolayer,treated,C13 glucose
Pyroglutamic acid,C13-label-5,72.37125,0.005,Pyroglutamic acid,68.98140007,CFTr,Sphere,NA,C13 glucose
Pyroglutamic acid,C13-label-5,0,0,Pyroglutamic acid,-0.409633777,CFTr,monolayer,treated,Regular
Pyroglutamic acid,C13-label-5,0,0,Pyroglutamic acid,-0.533977909,CFTr,monolayer,NA,C13 glucose
Pyroglutamic acid,C13-label-5,0,0,Pyroglutamic acid,-0.529293776,CFTr,monolayer,NA,Regular
Pyroglutamic acid,C13-label-5,0,0,Pyroglutamic acid,-0.934512006,H1299,monolayer,NA,C13 glucose
Pyroglutamic acid,C13-label-5,0,0,Pyroglutamic acid,-0.589280556,H1299,monolayer,NA,Regular
Pyroglutamic acid,C13-label-5,0,0,Pyroglutamic acid,-10.26606706,H1299,sphere,NA,C13 glucose
Pyroglutamic acid,C13-label-5,0,0,Pyroglutamic acid,-1.959893451,QC,NA,NA,NA
Pyroglutamic acid,C13-label-5,0,0,Pyroglutamic acid,-1.04154617,H1299,monolayer,NA,C13 glucose
Pyroglutamic acid,C13-label-5,0,0,Pyroglutamic acid,-0.177547284,CFTr,monolayer,treated,Regular
Pyroglutamic acid,C13-label-5,0,0,Pyroglutamic acid,-6.201551796,CFTr,Sphere,treated,Regular
Pyroglutamic acid,C13-label-5,25.33333,0.0008,Pyroglutamic acid,13.25413102,CFTr,Sphere,treated,C13 glucose
Pyroglutamic acid,C13-label-5,0,0,Pyroglutamic acid,-1.620152013,CFTr,monolayer,treated,C13 glucose
Pyroglutamic acid,C13-label-5,82.9858,0.0057,Pyroglutamic acid,74.90903747,CFTr,Sphere,treated,C13 glucose
Pyroglutamic acid,C13-label-5,0,0,Pyroglutamic acid,-2.006837458,H1299,monolayer,NA,C13 glucose
Pyroglutamic acid,C13-label-5,0,0,Pyroglutamic acid,-0.378183535,CFTr,Sphere,treated,Regular
Pyroglutamic acid,C13-label-5,0,0,Pyroglutamic acid,-7.035795524,CFTr,Sphere,NA,Regular
Pyroglutamic acid,C13-label-5,0,0,Pyroglutamic acid,-2.832628688,QC,NA,NA,NA
Pyroglutamic acid,C13-label-5,22,0.2262,Pyroglutamic acid,22.17821042,QC,NA,NA,NA
Pyroglutamic acid,C13-label-5,0,0,Pyroglutamic acid,-4.46E-06,Water,NA,NA,NA
Pyroglutamic acid,C13-label-5,0,0,Pyroglutamic acid,-0.122246636,Metmix,NA,NA,NA
Pyroglutamic acid,C13-label-5,6.666667,0.1007,Pyroglutamic acid,6.464871856,ACN,NA,NA,NA
Pyroglutamic acid,C13-label-5,0,0,Pyroglutamic acid,-7.89E-06,Water,NA,NA,NA
Pyroglutamic acid,C13-label-5,138.865,0.008,Pyroglutamic acid,139.0617402,CFTr,Sphere,NA,C13 glucose
Pyroglutamic acid,C13-label-5,0,0,Pyroglutamic acid,-1.053738883,CFTr,monolayer,NA,Regular
Pyroglutamic acid,C13-label-5,122.8099,0.009,Pyroglutamic acid,122.3443258,QC,NA,NA,NA
Pyroglutamic acid,C13-label-5,0,0,Pyroglutamic acid,-7.455751778,QC,NA,NA,NA
Pyroglutamic acid,C13-label-5,6,0.1073,Pyroglutamic acid,5.929862748,Metmix,NA,NA,NA
Pyroglutamic acid,C13-label-5,0,0,Pyroglutamic acid,-1.094762915,CFTr,monolayer,NA,Regular
Pyroglutamic acid,C13-label-5,184.6667,0.0058,Pyroglutamic acid,179.6122709,H1299,sphere,NA,C13 glucose
Pyroglutamic acid,C13-label-4,0,0,Pyroglutamic acid,-19.98787173,CFTr,Sphere,treated,Regular
Pyroglutamic acid,C13-label-4,18.66667,0.0003,Pyroglutamic acid,13.27906422,CFTr,Sphere,NA,Regular
Pyroglutamic acid,C13-label-4,0,0,Pyroglutamic acid,-1.364650366,H1299,sphere,NA,Regular
Pyroglutamic acid,C13-label-4,34.66667,0.0009,Pyroglutamic acid,15.34560025,H1299,sphere,NA,Regular
Pyroglutamic acid,C13-label-4,7,0.0024,Pyroglutamic acid,3.276280921,H1299,monolayer,NA,Regular
Pyroglutamic acid,C13-label-4,7.666667,0.0031,Pyroglutamic acid,6.339041176,CFTr,monolayer,NA,C13 glucose
Pyroglutamic acid,C13-label-4,23.66667,0.0158,Pyroglutamic acid,20.71124157,H1299,monolayer,NA,Regular
Pyroglutamic acid,C13-label-4,0,0,Pyroglutamic acid,-18.44749455,CFTr,Sphere,NA,C13 glucose
Pyroglutamic acid,C13-label-4,21,0.0004,Pyroglutamic acid,20.5275527,CFTr,Sphere,NA,Regular
Pyroglutamic acid,C13-label-4,117.9684,0.008,Pyroglutamic acid,111.0910641,QC,NA,NA,NA
Pyroglutamic acid,C13-label-4,0,0,Pyroglutamic acid,-0.247511743,Water,NA,NA,NA
Pyroglutamic acid,C13-label-4,451.6999,0.0121,Pyroglutamic acid,396.6180252,H1299,sphere,NA,C13 glucose
Pyroglutamic acid,C13-label-4,43.66667,0.0235,Pyroglutamic acid,43.50072463,CFTr,monolayer,treated,C13 glucose
Pyroglutamic acid,C13-label-4,7.333333,0.0025,Pyroglutamic acid,5.717677025,CFTr,monolayer,treated,Regular
Pyroglutamic acid,C13-label-4,146.1716,0.0115,Pyroglutamic acid,145.5955228,QC,NA,NA,NA
Pyroglutamic acid,C13-label-4,20,0.0135,Pyroglutamic acid,18.95895924,CFTr,monolayer,NA,C13 glucose
Pyroglutamic acid,C13-label-4,0,0,Pyroglutamic acid,-12.8123437,CFTr,Sphere,treated,C13 glucose
Pyroglutamic acid,C13-label-4,0,0,Pyroglutamic acid,-1.213067115,H1299,sphere,NA,Regular
Pyroglutamic acid,C13-label-4,18.66667,0.0103,Pyroglutamic acid,18.03719643,CFTr,monolayer,treated,C13 glucose
Pyroglutamic acid,C13-label-4,0,0,Pyroglutamic acid,-17.11998611,CFTr,Sphere,NA,C13 glucose
Pyroglutamic acid,C13-label-4,14.45131,0.0069,Pyroglutamic acid,13.59952547,CFTr,monolayer,treated,Regular
Pyroglutamic acid,C13-label-4,24.4201,0.0121,Pyroglutamic acid,23.1137697,CFTr,monolayer,NA,C13 glucose
Pyroglutamic acid,C13-label-4,0,0,Pyroglutamic acid,-2.117684948,CFTr,monolayer,NA,Regular
Pyroglutamic acid,C13-label-4,33.96248,0.0305,Pyroglutamic acid,32.34033882,H1299,monolayer,NA,C13 glucose
Pyroglutamic acid,C13-label-4,0,0,Pyroglutamic acid,-2.412709351,H1299,monolayer,NA,Regular
Pyroglutamic acid,C13-label-4,587.2536,0.0174,Pyroglutamic acid,570.6201966,H1299,sphere,NA,C13 glucose
Pyroglutamic acid,C13-label-4,84.14896,0.0063,Pyroglutamic acid,82.63745673,QC,NA,NA,NA
Pyroglutamic acid,C13-label-4,26.52409,0.0113,Pyroglutamic acid,23.38525069,H1299,monolayer,NA,C13 glucose
Pyroglutamic acid,C13-label-4,0,0,Pyroglutamic acid,-0.96757741,CFTr,monolayer,treated,Regular
Pyroglutamic acid,C13-label-4,0,0,Pyroglutamic acid,-26.24378029,CFTr,Sphere,treated,Regular
Pyroglutamic acid,C13-label-4,0,0,Pyroglutamic acid,-54.86218134,CFTr,Sphere,treated,C13 glucose
Pyroglutamic acid,C13-label-4,89.8068,0.0752,Pyroglutamic acid,89.39991619,CFTr,monolayer,treated,C13 glucose
Pyroglutamic acid,C13-label-4,409.3877,0.0302,Pyroglutamic acid,397.4995458,CFTr,Sphere,treated,C13 glucose
Pyroglutamic acid,C13-label-4,21,0.0088,Pyroglutamic acid,14.01800828,H1299,monolayer,NA,C13 glucose
Pyroglutamic acid,C13-label-4,12.66667,0.0004,Pyroglutamic acid,12.82050193,CFTr,Sphere,treated,Regular
Pyroglutamic acid,C13-label-4,45,0.0004,Pyroglutamic acid,19.8251098,CFTr,Sphere,NA,Regular
Pyroglutamic acid,C13-label-4,46.26257,0.0022,Pyroglutamic acid,32.95390694,QC,NA,NA,NA
Pyroglutamic acid,C13-label-4,0,0,Pyroglutamic acid,0.002227693,QC,NA,NA,NA
Pyroglutamic acid,C13-label-4,0,0,Pyroglutamic acid,0.000302128,Water,NA,NA,NA
Pyroglutamic acid,C13-label-4,9.333333,0.2479,Pyroglutamic acid,9.466036805,Metmix,NA,NA,NA
Pyroglutamic acid,C13-label-4,6.666667,0.0953,Pyroglutamic acid,6.113552476,ACN,NA,NA,NA
Pyroglutamic acid,C13-label-4,0,0,Pyroglutamic acid,0.000534534,Water,NA,NA,NA
Pyroglutamic acid,C13-label-4,0,0,Pyroglutamic acid,-3.323850968,CFTr,Sphere,NA,C13 glucose
Pyroglutamic acid,C13-label-4,0,0,Pyroglutamic acid,-4.797385157,CFTr,monolayer,NA,Regular
Pyroglutamic acid,C13-label-4,47.52527,0.0033,Pyroglutamic acid,45.39896557,QC,NA,NA,NA
Pyroglutamic acid,C13-label-4,0,0,Pyroglutamic acid,-30.73213114,QC,NA,NA,NA
Pyroglutamic acid,C13-label-4,9,0.1661,Pyroglutamic acid,9.174600801,Metmix,NA,NA,NA
Pyroglutamic acid,C13-label-4,0,0,Pyroglutamic acid,-4.521766016,CFTr,monolayer,NA,Regular
Pyroglutamic acid,C13-label-4,187.2394,0.0048,Pyroglutamic acid,148.7183619,H1299,sphere,NA,C13 glucose
Pyroglutamic acid,C13-label-3,859.3347,0.0219,Pyroglutamic acid,880.3031187,CFTr,Sphere,treated,Regular
Pyroglutamic acid,C13-label-3,217.0152,0.0057,Pyroglutamic acid,216.0447298,CFTr,Sphere,NA,Regular
Pyroglutamic acid,C13-label-3,64.66666,0.0072,Pyroglutamic acid,67.48306002,H1299,sphere,NA,Regular
Pyroglutamic acid,C13-label-3,830.4974,0.0503,Pyroglutamic acid,853.9281125,H1299,sphere,NA,Regular
Pyroglutamic acid,C13-label-3,158.0947,0.1184,Pyroglutamic acid,162.6135187,H1299,monolayer,NA,Regular
Pyroglutamic acid,C13-label-3,30.69486,0.0128,Pyroglutamic acid,26.01211043,CFTr,monolayer,NA,C13 glucose
Pyroglutamic acid,C13-label-3,134.6667,0.1053,Pyroglutamic acid,138.0810154,H1299,monolayer,NA,Regular
Pyroglutamic acid,C13-label-3,453.8223,0.0266,Pyroglutamic acid,418.9466692,CFTr,Sphere,NA,C13 glucose
Pyroglutamic acid,C13-label-3,90.93799,0.0019,Pyroglutamic acid,89.44792056,CFTr,Sphere,NA,Regular
Pyroglutamic acid,C13-label-3,384.4915,0.0288,Pyroglutamic acid,397.5787803,QC,NA,NA,NA
Pyroglutamic acid,C13-label-3,7.666667,0.3055,Pyroglutamic acid,7.539286448,Water,NA,NA,NA
Pyroglutamic acid,C13-label-3,1722.283,0.0497,Pyroglutamic acid,1631.835938,H1299,sphere,NA,C13 glucose
Pyroglutamic acid,C13-label-3,35.91345,0.0193,Pyroglutamic acid,35.66990907,CFTr,monolayer,treated,C13 glucose
Pyroglutamic acid,C13-label-3,68.96537,0.0313,Pyroglutamic acid,70.58078587,CFTr,monolayer,treated,Regular
Pyroglutamic acid,C13-label-3,121.4182,0.0094,Pyroglutamic acid,119.8042689,QC,NA,NA,NA
Pyroglutamic acid,C13-label-3,40.33333,0.0274,Pyroglutamic acid,38.58151316,CFTr,monolayer,NA,C13 glucose
Pyroglutamic acid,C13-label-3,386,0.0302,Pyroglutamic acid,374.4128658,CFTr,Sphere,treated,C13 glucose
Pyroglutamic acid,C13-label-3,30.02258,0.0023,Pyroglutamic acid,25.23083253,H1299,sphere,NA,Regular
Pyroglutamic acid,C13-label-3,41.83815,0.0247,Pyroglutamic acid,43.27522737,CFTr,monolayer,treated,C13 glucose
Pyroglutamic acid,C13-label-3,661.3657,0.049,Pyroglutamic acid,671.3400708,CFTr,Sphere,NA,C13 glucose
Pyroglutamic acid,C13-label-3,36.75393,0.0184,Pyroglutamic acid,36.41236321,CFTr,monolayer,treated,Regular
Pyroglutamic acid,C13-label-3,37.33333,0.017,Pyroglutamic acid,32.63709655,CFTr,monolayer,NA,C13 glucose
Pyroglutamic acid,C13-label-3,87.4789,0.0638,Pyroglutamic acid,90.02155034,CFTr,monolayer,NA,Regular
Pyroglutamic acid,C13-label-3,81,0.0769,Pyroglutamic acid,81.59570445,H1299,monolayer,NA,C13 glucose
Pyroglutamic acid,C13-label-3,97.33334,0.1127,Pyroglutamic acid,100.049852,H1299,monolayer,NA,Regular
Pyroglutamic acid,C13-label-3,463.8473,0.0111,Pyroglutamic acid,362.2549842,H1299,sphere,NA,C13 glucose
Pyroglutamic acid,C13-label-3,141.3333,0.0111,Pyroglutamic acid,145.6660895,QC,NA,NA,NA
Pyroglutamic acid,C13-label-3,116.3333,0.0552,Pyroglutamic acid,114.4205981,H1299,monolayer,NA,C13 glucose
Pyroglutamic acid,C13-label-3,30.33333,0.025,Pyroglutamic acid,29.14236177,CFTr,monolayer,treated,Regular
Pyroglutamic acid,C13-label-3,1030.721,0.0367,Pyroglutamic acid,1049.302968,CFTr,Sphere,treated,Regular
Pyroglutamic acid,C13-label-3,2038.877,0.1279,Pyroglutamic acid,2068.954357,CFTr,Sphere,treated,C13 glucose
Pyroglutamic acid,C13-label-3,72.83558,0.0612,Pyroglutamic acid,72.68424097,CFTr,monolayer,treated,C13 glucose
Pyroglutamic acid,C13-label-3,568.2269,0.0415,Pyroglutamic acid,546.389237,CFTr,Sphere,treated,C13 glucose
Pyroglutamic acid,C13-label-3,286.1307,0.1842,Pyroglutamic acid,292.632414,H1299,monolayer,NA,C13 glucose
Pyroglutamic acid,C13-label-3,35.66667,0.0012,Pyroglutamic acid,39.60266187,CFTr,Sphere,treated,Regular
Pyroglutamic acid,C13-label-3,1064.62,0.023,Pyroglutamic acid,1096.776273,CFTr,Sphere,NA,Regular
Pyroglutamic acid,C13-label-3,378.8018,0.0243,Pyroglutamic acid,359.2465264,QC,NA,NA,NA
Pyroglutamic acid,C13-label-3,0,0,Pyroglutamic acid,-0.018507231,QC,NA,NA,NA
Pyroglutamic acid,C13-label-3,0,0.0002,Pyroglutamic acid,0.002743906,Water,NA,NA,NA
Pyroglutamic acid,C13-label-3,0,0,Pyroglutamic acid,-0.337306363,Metmix,NA,NA,NA
Pyroglutamic acid,C13-label-3,27.66667,0.4444,Pyroglutamic acid,28.520259,ACN,NA,NA,NA
Pyroglutamic acid,C13-label-3,0,0.0002,Pyroglutamic acid,0.004854602,Water,NA,NA,NA
Pyroglutamic acid,C13-label-3,156.9889,0.0091,Pyroglutamic acid,158.3192227,CFTr,Sphere,NA,C13 glucose
Pyroglutamic acid,C13-label-3,175,0.1197,Pyroglutamic acid,177.1811662,CFTr,monolayer,NA,Regular
Pyroglutamic acid,C13-label-3,139.6667,0.0104,Pyroglutamic acid,142.4139273,QC,NA,NA,NA
Pyroglutamic acid,C13-label-3,1231.722,0.0879,Pyroglutamic acid,1265.375991,QC,NA,NA,NA
Pyroglutamic acid,C13-label-3,0,0.0001,Pyroglutamic acid,0.007952189,Metmix,NA,NA,NA
Pyroglutamic acid,C13-label-3,180.7098,0.1336,Pyroglutamic acid,185.7866949,CFTr,monolayer,NA,Regular
Pyroglutamic acid,C13-label-3,734.8967,0.0193,Pyroglutamic acid,599.633276,H1299,sphere,NA,C13 glucose
Pyroglutamic acid,C13-label-2,0,0,Pyroglutamic acid,-299.9499374,CFTr,Sphere,treated,Regular
Pyroglutamic acid,C13-label-2,238.5711,0.0003,Pyroglutamic acid,12.23321694,CFTr,Sphere,NA,Regular
Pyroglutamic acid,C13-label-2,0,0,Pyroglutamic acid,-52.92680802,H1299,sphere,NA,Regular
Pyroglutamic acid,C13-label-2,0,0,Pyroglutamic acid,-121.7580635,H1299,sphere,NA,Regular
Pyroglutamic acid,C13-label-2,0,0,Pyroglutamic acid,-10.34038188,H1299,monolayer,NA,Regular
Pyroglutamic acid,C13-label-2,134.2574,0.0599,Pyroglutamic acid,121.9593573,CFTr,monolayer,NA,C13 glucose
Pyroglutamic acid,C13-label-2,20.717,0.0111,Pyroglutamic acid,14.54440979,H1299,monolayer,NA,Regular
Pyroglutamic acid,C13-label-2,1307.839,0.0803,Pyroglutamic acid,1262.539038,CFTr,Sphere,NA,C13 glucose
Pyroglutamic acid,C13-label-2,0,0,Pyroglutamic acid,-335.6407256,CFTr,Sphere,NA,Regular
Pyroglutamic acid,C13-label-2,0,0,Pyroglutamic acid,-74.79227677,QC,NA,NA,NA
Pyroglutamic acid,C13-label-2,10,0.421,Pyroglutamic acid,10.38956967,Water,NA,NA,NA
Pyroglutamic acid,C13-label-2,3786.969,0.1136,Pyroglutamic acid,3728.461655,H1299,sphere,NA,C13 glucose
Pyroglutamic acid,C13-label-2,30.24343,0.0098,Pyroglutamic acid,18.13738369,CFTr,monolayer,treated,C13 glucose
Pyroglutamic acid,C13-label-2,18.86512,0.0032,Pyroglutamic acid,7.221232363,CFTr,monolayer,treated,Regular
Pyroglutamic acid,C13-label-2,128.5833,0.0039,Pyroglutamic acid,48.88217196,QC,NA,NA,NA
Pyroglutamic acid,C13-label-2,80.07379,0.053,Pyroglutamic acid,74.54815924,CFTr,monolayer,NA,C13 glucose
Pyroglutamic acid,C13-label-2,618.5788,0.0454,Pyroglutamic acid,563.1352532,CFTr,Sphere,treated,C13 glucose
Pyroglutamic acid,C13-label-2,134.1294,0.0058,Pyroglutamic acid,63.09993256,H1299,sphere,NA,Regular
Pyroglutamic acid,C13-label-2,0,0,Pyroglutamic acid,-9.609166795,CFTr,monolayer,treated,C13 glucose
Pyroglutamic acid,C13-label-2,208.8068,0.0082,Pyroglutamic acid,112.3948021,CFTr,Sphere,NA,C13 glucose
Pyroglutamic acid,C13-label-2,46.09749,0.0191,Pyroglutamic acid,37.65184566,CFTr,monolayer,treated,Regular
Pyroglutamic acid,C13-label-2,155.0957,0.0777,Pyroglutamic acid,148.8758748,CFTr,monolayer,NA,C13 glucose
Pyroglutamic acid,C13-label-2,0,0,Pyroglutamic acid,-9.780949435,CFTr,monolayer,NA,Regular
Pyroglutamic acid,C13-label-2,52.01599,0.0456,Pyroglutamic acid,48.41967175,H1299,monolayer,NA,C13 glucose
Pyroglutamic acid,C13-label-2,6,0.0008,Pyroglutamic acid,0.70444921,H1299,monolayer,NA,Regular
Pyroglutamic acid,C13-label-2,2984.882,0.0876,Pyroglutamic acid,2865.967288,H1299,sphere,NA,C13 glucose
Pyroglutamic acid,C13-label-2,0,0,Pyroglutamic acid,-83.22222237,QC,NA,NA,NA
Pyroglutamic acid,C13-label-2,143.0048,0.0652,Pyroglutamic acid,135.081654,H1299,monolayer,NA,C13 glucose
Pyroglutamic acid,C13-label-2,44.50256,0.0304,Pyroglutamic acid,35.35621577,CFTr,monolayer,treated,Regular
Pyroglutamic acid,C13-label-2,280.9967,0.0032,Pyroglutamic acid,90.35254216,CFTr,Sphere,treated,Regular
Pyroglutamic acid,C13-label-2,850.4095,0.0487,Pyroglutamic acid,786.9734507,CFTr,Sphere,treated,C13 glucose
Pyroglutamic acid,C13-label-2,63.66618,0.0501,Pyroglutamic acid,59.48912454,CFTr,monolayer,treated,C13 glucose
Pyroglutamic acid,C13-label-2,1043.766,0.0763,Pyroglutamic acid,1004.603397,CFTr,Sphere,treated,C13 glucose
Pyroglutamic acid,C13-label-2,62.28027,0.0358,Pyroglutamic acid,56.87294368,H1299,monolayer,NA,C13 glucose
Pyroglutamic acid,C13-label-2,0,0,Pyroglutamic acid,-181.4088472,CFTr,Sphere,treated,Regular
Pyroglutamic acid,C13-label-2,156.0479,0,Pyroglutamic acid,-93.37858841,CFTr,Sphere,NA,Regular
Pyroglutamic acid,C13-label-2,887.1447,0.0573,Pyroglutamic acid,846.6449144,QC,NA,NA,NA
Pyroglutamic acid,C13-label-2,0,0,Pyroglutamic acid,-0.639399748,QC,NA,NA,NA
Pyroglutamic acid,C13-label-2,0,0,Pyroglutamic acid,-0.065559869,Water,NA,NA,NA
Pyroglutamic acid,C13-label-2,8.333333,0.2172,Pyroglutamic acid,8.294720357,Metmix,NA,NA,NA
Pyroglutamic acid,C13-label-2,0,0,Pyroglutamic acid,-0.109265049,ACN,NA,NA,NA
Pyroglutamic acid,C13-label-2,0,0,Pyroglutamic acid,-0.115990537,Water,NA,NA,NA
Pyroglutamic acid,C13-label-2,0,0,Pyroglutamic acid,-139.2854929,CFTr,Sphere,NA,C13 glucose
Pyroglutamic acid,C13-label-2,87.83073,0.0566,Pyroglutamic acid,83.7142101,CFTr,monolayer,NA,Regular
Pyroglutamic acid,C13-label-2,0,0,Pyroglutamic acid,-99.4636123,QC,NA,NA,NA
Pyroglutamic acid,C13-label-2,120.4584,0.003,Pyroglutamic acid,42.93724696,QC,NA,NA,NA
Pyroglutamic acid,C13-label-2,0,0,Pyroglutamic acid,-0.189953762,Metmix,NA,NA,NA
Pyroglutamic acid,C13-label-2,16.13922,0.0073,Pyroglutamic acid,10.13373068,CFTr,monolayer,NA,Regular
Pyroglutamic acid,C13-label-2,4234.045,0.1355,Pyroglutamic acid,4213.498468,H1299,sphere,NA,C13 glucose
Pyroglutamic acid,C13-label-1,2379.741,0.0071,Pyroglutamic acid,285.2446824,CFTr,Sphere,treated,Regular
Pyroglutamic acid,C13-label-1,1171.613,0,Pyroglutamic acid,-926.6032817,CFTr,Sphere,NA,Regular
Pyroglutamic acid,C13-label-1,183.3182,0,Pyroglutamic acid,-336.6817574,H1299,sphere,NA,Regular
Pyroglutamic acid,C13-label-1,947.7231,0.0051,Pyroglutamic acid,85.88611528,H1299,sphere,NA,Regular
Pyroglutamic acid,C13-label-1,101.4467,0.0303,Pyroglutamic acid,41.58110787,H1299,monolayer,NA,Regular
Pyroglutamic acid,C13-label-1,197.4011,0.0525,Pyroglutamic acid,106.9353685,CFTr,monolayer,NA,C13 glucose
Pyroglutamic acid,C13-label-1,34.33333,0,Pyroglutamic acid,-28.57833703,H1299,monolayer,NA,Regular
Pyroglutamic acid,C13-label-1,715.9147,0,Pyroglutamic acid,-36.74850089,CFTr,Sphere,NA,C13 glucose
Pyroglutamic acid,C13-label-1,2429.081,0,Pyroglutamic acid,-63.29891931,CFTr,Sphere,NA,Regular
Pyroglutamic acid,C13-label-1,244.1258,0,Pyroglutamic acid,-500.1898845,QC,NA,NA,NA
Pyroglutamic acid,C13-label-1,0,0,Pyroglutamic acid,-0.384135461,Water,NA,NA,NA
Pyroglutamic acid,C13-label-1,1933.408,0.0164,Pyroglutamic acid,539.1692074,H1299,sphere,NA,C13 glucose
Pyroglutamic acid,C13-label-1,106.6667,0.0073,Pyroglutamic acid,13.55231537,CFTr,monolayer,treated,C13 glucose
Pyroglutamic acid,C13-label-1,44.38399,0,Pyroglutamic acid,-77.00208571,CFTr,monolayer,treated,Regular
Pyroglutamic acid,C13-label-1,559.5861,0,Pyroglutamic acid,-108.388951,QC,NA,NA,NA
Pyroglutamic acid,C13-label-1,59.3064,0,Pyroglutamic acid,-10.03766026,CFTr,monolayer,NA,C13 glucose
Pyroglutamic acid,C13-label-1,573.6984,0,Pyroglutamic acid,-41.96077553,CFTr,Sphere,treated,C13 glucose
Pyroglutamic acid,C13-label-1,535.4755,0,Pyroglutamic acid,-46.34585139,H1299,sphere,NA,Regular
Pyroglutamic acid,C13-label-1,33,0,Pyroglutamic acid,-61.58861552,CFTr,monolayer,treated,C13 glucose
Pyroglutamic acid,C13-label-1,944.2023,0.0204,Pyroglutamic acid,279.1096242,CFTr,Sphere,NA,C13 glucose
Pyroglutamic acid,C13-label-1,30,0,Pyroglutamic acid,-75.8713524,CFTr,monolayer,treated,Regular
Pyroglutamic acid,C13-label-1,96.82137,0.0026,Pyroglutamic acid,4.947366705,CFTr,monolayer,NA,C13 glucose
